spaceId,spaceStatus,isStorefront,isInterior,isMobile,placeId,name,genericName.name,genericName.tagId,resolvedName,address,postcode,chain.name,chain.chainId,placeStatus,operatingBasis,entrances.main.lat,entrances.main.lon,entrances.main.entranceMethod,entrances.main.origin.type,entrances.main.origin.id,entrances.main.origin.name,entrances.main.floor,entrances.main.id,parent.states.placeId,parent.states.name,tags.tagId,tags.name,subcategories.tagId,subcategories.name,categories.tagId,categories.name,offerings.positive.tagId,offerings.positive.name,tagsPrimary.tagId,tagsPrimary.name,subcategoriesPrimary.tagId,subcategoriesPrimary.name,categoriesPrimary.tagId,categoriesPrimary.name,spaceCreationDate,placeCreationDate,verifiedTimes,verifiedTimesLast,modifiedDate,validityTime.start,validityTime.end,covidMandates.status,covidMandates.date,covidMandatesLast.status,covidMandatesLast.date,covidObserved.status,covidObserved.date,id,Name_2,id_2,width,n,distance,feature_x,feature_y,nearest_x,nearest_y
59c1140d7b2a3677ef6e7b27,Unoccupied,true,false,false,,,,,,,,,,,None,40.8165687707446,-73.9201524665347,fixed,EXTERIOR,,,"1",59c1140d7b2a3677ef6e7b26,,,,,,,,,,,,,,,,,2016-09-13T16:59:49Z,,2019-09-16T21:35:00Z,2019-09-16T21:35:00Z,,2019-09-16T21:34:59Z,,,,,,,,"1",The Hub,"13762",8.9,"1",3.17957787803191e-05,-73.9201524665347,40.8165687707446,-73.9201445457564,40.8165995641338
59c1140d7b2a3677ef6e7b39,Occupied,true,false,false,57d8308c6fd9a00003abf002,Cardinal McCloskey Community Services,,,Cardinal McCloskey Community Services,"333, East 149th Street, ","10455",,,Operating,Year Round,40.8168719505611,-73.9201984925309,fixed,EXTERIOR,,,"1",59c1140d7b2a3677ef6e7b38,,,56990de3c0e2830003000200,Community Center,56dc73c3c55a626ccde58431,Organization (Non-Gov't),5a5cf15e051ced00043524c2,Groups,,,56990de3c0e2830003000200,Community Center,56dc73c3c55a626ccde58431,Organization (Non-Gov't),5a5cf15e051ced00043524c2,Groups,2016-09-13T16:59:56Z,2016-09-13T16:59:56Z,"2016-09-13T16:59:55Z,2018-03-24T18:24:34Z,2018-07-26T20:48:52Z,2018-11-08T19:11:32Z,2019-03-08T19:26:41Z,2019-09-16T16:01:06Z",2019-09-16T16:01:06Z,2019-09-16T16:01:06Z,2016-09-13T16:59:56Z,,,,,,,,"1",The Hub,"14088",8.5,"1",2.0331019117454e-05,-73.9201984925309,40.8168719505611,-73.9202035304206,40.8168522536069
59c1140d7b2a3677ef6e7b62,Occupied,true,false,false,57d830a36fd9a00003abf00a,Kelly's Gift Shop Inc,,,Kelly's Gift Shop Inc,333 East 149th Street,"10451",,,Operating,Year Round,40.8168817373442,-73.9202279261079,fixed,EXTERIOR,,,"1",59c1140d7b2a3677ef6e7b61,,,5511be493d42bd00030005d7,Discount Store,58193a7c1c464c000357b1c8,Groceries & Convenience,59ea28b3f86351000446c544,Essentials,,,5511be493d42bd00030005d7,Discount Store,58193a7c1c464c000357b1c8,Groceries & Convenience,59ea28b3f86351000446c544,Essentials,2016-09-13T17:00:19Z,2016-09-13T17:00:19Z,"2016-09-13T17:00:18Z,2018-03-24T18:23:20Z,2018-07-26T20:48:41Z,2018-11-08T19:10:07Z,2019-03-08T19:26:34Z,2019-09-16T16:00:53Z",2019-09-16T16:00:53Z,2019-09-16T16:00:53Z,2016-09-13T17:00:18Z,,No Mandate,2020-03-17T13:00:00Z,No Mandate,2020-03-17T13:00:00Z,,,"1",The Hub,"14088",8.5,"1",2.25191387743009e-05,-73.9202279261079,40.8168817373442,-73.9202335061991,40.8168599205114
59c1140d7b2a3677ef6e7b8c,Occupied,true,false,false,57d830d6e52f590003885732,Pharamore Pharmacy,,,Pharamore Pharmacy,337 East 149th Street,"10451",,,Operating,Year Round,40.8168605839459,-73.9201440347208,fixed,EXTERIOR,,,"1",59c1140d7b2a3677ef6e7b8b,,,5511be6837345d0003000697,Pharmacy,5511be6837345d0003000697,Pharmacy,59ea28b3f86351000446c544,Essentials,,,5511be6837345d0003000697,Pharmacy,5511be6837345d0003000697,Pharmacy,59ea28b3f86351000446c544,Essentials,2016-09-13T17:01:10Z,2016-09-13T17:01:10Z,"2016-09-13T17:01:09Z,2018-03-24T18:25:02Z,2018-07-26T20:50:18Z,2018-11-08T19:11:44Z,2019-03-08T19:27:00Z,2019-09-16T16:01:13Z",2019-09-16T16:01:13Z,2019-09-16T16:01:13Z,2016-09-13T17:01:10Z,,No Mandate,2020-03-17T13:00:00Z,No Mandate,2020-03-17T13:00:00Z,,,"1",The Hub,"14088",8.5,"1",2.28131743905358e-05,-73.9201440347208,40.8168605839459,-73.9201496876719,40.8168384822476
59c1140d7b2a3677ef6e7b98,Occupied,true,false,false,57d830e67776e200034a46d7,HT Nails,,,HT Nails,342 East 149th Street,"10451",,,Operating,Year Round,40.8165591046101,-73.9201112097421,fixed,EXTERIOR,,,"1",59c1140d7b2a3677ef6e7b97,,,5511be4237345d00030005e6,Nail Salon,5511be4237345d00030005e6,Nail Salon,59f0ae905f4db6000450b723,Body,,,5511be4237345d00030005e6,Nail Salon,5511be4237345d00030005e6,Nail Salon,59f0ae905f4db6000450b723,Body,2016-09-13T17:01:26Z,2016-09-13T17:01:26Z,"2016-09-13T17:01:25Z,2018-03-24T20:29:36Z,2018-07-26T21:01:23Z,2018-11-08T21:40:39Z,2019-03-08T20:19:29Z,2019-09-16T21:34:34Z",2019-09-16T21:34:34Z,2019-09-16T21:34:34Z,2016-09-13T17:01:25Z,,Temporarily Closed,2020-03-23T00:00:00Z,Temporarily Closed,2020-03-23T00:00:00Z,,,"1",The Hub,"13762",8.9,"1",3.08795292347454e-05,-73.9201112097421,40.8165591046101,-73.9201035172145,40.8165890106353
59c1140d7b2a3677ef6e7baa,Occupied,true,false,false,57d831217776e200034a4702,Jannah Furniture,,,Jannah Furniture,341 East 149th Street,"10451",,,Operating,Year Round,40.8168387115478,-73.9200635610246,fixed,EXTERIOR,,,"1",59c1140d7b2a3677ef6e7ba9,,,5511be8037345d0003000700,Furniture Store,58193b5403074200033b441f,Furniture & Home Goods,59ea28543a04ba000459f81f,Home & Hobby,,,5511be8037345d0003000700,Furniture Store,58193b5403074200033b441f,Furniture & Home Goods,59ea28543a04ba000459f81f,Home & Hobby,2016-09-13T17:02:25Z,2016-09-13T17:02:25Z,"2016-09-13T17:02:24Z,2018-03-24T18:26:14Z,2018-07-26T20:50:26Z,2018-11-08T19:12:25Z,2018-11-08T19:12:59Z,2019-03-08T19:29:13Z,2019-03-08T19:30:09Z,2019-09-16T16:01:21Z",2019-09-16T16:01:21Z,2019-09-16T16:01:21Z,2016-09-13T17:02:24Z,,Temporarily Closed,2020-03-23T00:00:00Z,Temporarily Closed,2020-03-23T00:00:00Z,,,"1",The Hub,"14088",8.5,"1",2.15637528794772e-05,-73.9200635610246,40.8168387115478,-73.9200689043775,40.8168178203052
59c1140d7b2a3677ef6e7bad,Occupied,true,false,false,57d831257776e200034a4709,Metro Pharmacy,,,Metro Pharmacy,342 East 149th Street,"10451",,,Operating,Year Round,40.8165532246964,-73.9200904794794,fixed,EXTERIOR,,,"1",59c1140d7b2a3677ef6e7bac,,,5511be6837345d0003000697,Pharmacy,5511be6837345d0003000697,Pharmacy,59ea28b3f86351000446c544,Essentials,,,5511be6837345d0003000697,Pharmacy,5511be6837345d0003000697,Pharmacy,59ea28b3f86351000446c544,Essentials,2016-09-13T17:02:29Z,2016-09-13T17:02:29Z,"2016-09-13T17:02:28Z,2018-03-24T20:30:02Z,2018-07-26T21:00:09Z,2018-07-26T21:00:57Z,2018-11-08T21:40:29Z,2019-03-08T20:20:21Z,2019-09-16T21:34:19Z",2019-09-16T21:34:19Z,2019-09-16T21:34:19Z,2016-09-13T17:02:29Z,,No Mandate,2020-03-17T13:00:00Z,No Mandate,2020-03-17T13:00:00Z,,,"1",The Hub,"13762",8.9,"1",3.14098718453095e-05,-73.9200904794794,40.8165532246964,-73.9200826548359,40.8165836443447
59c1140d7b2a3677ef6e7bbc,Occupied,false,true,false,57d831576fd9a00003abf073,Bronx Ink Tattoo,,,Bronx Ink Tattoo,344 East 149th Street,"10451",,,Operating,Year Round,40.8165402429365,-73.920045318596,fixed,EXTERIOR,,,"2",59c1140d7b2a3677ef6e7bbb,,,5511be6f3d42bd000300068c,Tattoo Parlor,5511be6f3d42bd000300068c,Tattoo Parlor,59f0ae905f4db6000450b723,Body,,,5511be6f3d42bd000300068c,Tattoo Parlor,5511be6f3d42bd000300068c,Tattoo Parlor,59f0ae905f4db6000450b723,Body,2016-09-13T17:03:19Z,2016-09-13T17:03:19Z,"2016-09-13T17:03:18Z,2018-03-24T19:49:05Z,2018-07-26T20:59:51Z,2018-11-08T21:38:11Z,2018-11-08T21:38:38Z,2019-03-08T20:20:37Z,2019-09-16T21:34:11Z",2019-09-16T21:34:11Z,2019-09-16T21:34:11Z,2016-09-13T17:03:18Z,,Temporarily Closed,2020-03-23T00:00:00Z,Temporarily Closed,2020-03-23T00:00:00Z,,,"1",The Hub,"13762",8.9,"1",3.27321554454263e-05,-73.920045318596,40.8165402429365,-73.920037164553,40.8165719431823
59c1140d7b2a3677ef6e7bc2,Occupied,true,false,false,57d8316ce52f590003885787,Winin Pawn Broker Inc.,,,Winin Pawn Broker Inc.,345 East 149th Street,"10451",,,Operating,Year Round,40.8168165332596,-73.9199788395276,fixed,EXTERIOR,,,"1",59c1140d7b2a3677ef6e7bc1,,,572022d19756870003580b7e,Pawn Shop,572022d19756870003580b7e,Pawn Shop,59ea28543a04ba000459f81f,Home & Hobby,,,572022d19756870003580b7e,Pawn Shop,572022d19756870003580b7e,Pawn Shop,59ea28543a04ba000459f81f,Home & Hobby,2016-09-13T17:03:40Z,2016-09-13T17:03:40Z,"2016-09-13T17:03:40Z,2018-03-24T18:27:08Z,2018-07-26T20:50:39Z,2018-11-08T19:12:32Z,2018-11-08T19:12:45Z,2019-03-08T19:29:21Z,2019-09-16T16:01:30Z",2019-09-16T16:01:30Z,2019-09-16T16:01:30Z,2016-09-13T17:03:40Z,,Temporarily Closed,2020-03-23T00:00:00Z,Temporarily Closed,2020-03-23T00:00:00Z,,,"1",The Hub,"14088",8.5,"1",2.10705575649868e-05,-73.9199788395276,40.8168165332596,-73.91998406067,40.816796119831
59c1140d7b2a3677ef6e7bda,Occupied,true,false,false,57d831ab6fd9a00003abf086,H&R Block,,,H&R Block,349 E 149TH ST,"10451",H&R Block,57ba63abc55a623fd0227ed4,Operating,Year Round,40.8167787119809,-73.9198363151685,fixed,EXTERIOR,,,"1",59c1140d7b2a3677ef6e7bd9,,,56dc73c2c55a626ccde5842a,Financial Services Center,56dc73c2c55a626ccde5842a,Financial Services Center,59ea2934f86351000446c5ee,Services,,,56dc73c2c55a626ccde5842a,Financial Services Center,56dc73c2c55a626ccde5842a,Financial Services Center,59ea2934f86351000446c5ee,Services,2016-09-13T17:04:43Z,2016-09-13T17:04:43Z,"2016-09-13T17:04:42Z,2018-03-24T18:27:51Z,2018-07-26T20:51:45Z,2018-07-26T20:52:45Z,2018-11-08T19:13:29Z,2018-11-08T19:13:37Z,2019-03-08T19:31:12Z,2019-09-16T16:01:46Z",2019-09-16T16:01:46Z,2019-09-16T16:01:46Z,2018-03-24T18:27:51Z,,No Mandate,2020-03-17T13:00:00Z,No Mandate,2020-03-17T13:00:00Z,,,"1",The Hub,"14088",8.5,"1",1.97453912602108e-05,-73.9198363151685,40.8167787119809,-73.9198412079437,40.8167595823906
59c1140d7b2a3677ef6e7be1,Occupied,true,false,false,57d831bee52f5900038857b2,Citibank,,,Citibank,349 East 149th Street,"10451",Citibank,57ba62e7c55a623fd0227e30,Operating,Year Round,40.8167364600523,-73.9196703577818,fixed,EXTERIOR,,,"1",59c1140d7b2a3677ef6e7be0,,,59c18731e41d550e7ccd77cf,Bank,56dc73c2c55a626ccde58429,Banks & Atms,59ea2934f86351000446c5ee,Services,,,59c18731e41d550e7ccd77cf,Bank,56dc73c2c55a626ccde58429,Banks & Atms,59ea2934f86351000446c5ee,Services,2016-09-13T17:05:02Z,2016-09-13T17:05:02Z,"2016-09-13T17:05:01Z,2018-03-24T18:28:50Z,2018-07-26T20:53:34Z,2018-11-08T19:14:14Z,2019-03-08T19:31:46Z,2019-09-16T16:01:55Z",2019-09-16T16:01:55Z,2019-09-16T16:01:55Z,2016-09-13T17:05:02Z,,No Mandate,2020-03-17T13:00:00Z,No Mandate,2020-03-17T13:00:00Z,,,"1",The Hub,"14088",8.5,"1",1.99343005977632e-05,-73.9196703577818,40.8167364600523,-73.9196752973674,40.8167171474441
59c1140d7b2a3677ef6e7bf6,Occupied,true,false,false,57d832017776e200034a477b,Big Team Ventures ,,,Big Team Ventures ,346 East 149th Street,"10451",,,Operating,Year Round,40.8165132997648,-73.9199405050869,fixed,EXTERIOR,,,"1",59c1140d7b2a3677ef6e7bf5,,,"56251b7ca61e540003000792,58193c7a03074200033b4426","Shoe Store,Bags, Leather & Accessories","56251b7ca61e540003000792,58193c7a03074200033b4426","Shoe Store,Bags, Leather & Accessories",59ea28713a04ba000459f849,Fashion,,,56251b7ca61e540003000792,Shoe Store,56251b7ca61e540003000792,Shoe Store,59ea28713a04ba000459f849,Fashion,2016-09-13T17:06:09Z,2016-09-13T17:06:09Z,"2016-09-13T17:06:08Z,2018-03-24T19:47:02Z,2018-07-26T20:58:57Z,2018-11-08T21:37:41Z,2019-03-08T20:22:42Z,2019-09-16T21:33:37Z",2019-09-16T21:33:37Z,2019-09-16T21:33:37Z,2016-09-13T17:06:09Z,,Temporarily Closed,2020-03-23T00:00:00Z,Temporarily Closed,2020-03-23T00:00:00Z,,,"1",The Hub,"13762",8.9,"1",3.27153921156966e-05,-73.9199405050869,40.8165132997648,-73.9199323552198,40.8165449837757
59c1140d7b2a3677ef6e7bfb,Occupied,true,false,false,57d832197776e200034a4788,A.B.D. Fashion,,,A.B.D. Fashion,346 East 149th Street,"10451",,,Operating,Year Round,40.81649732418,-73.9198799311266,fixed,EXTERIOR,,,"1",59c1140d7b2a3677ef6e7bfa,,,5511be7b3d42bd00030006cb,Men's Clothing Store,56dd9db9f89aa300030006ed,Clothing Store,59ea28713a04ba000459f849,Fashion,,,5511be7b3d42bd00030006cb,Men's Clothing Store,56dd9db9f89aa300030006ed,Clothing Store,59ea28713a04ba000459f849,Fashion,2016-09-13T17:06:33Z,2016-09-13T17:06:33Z,"2016-09-13T17:06:32Z,2018-03-24T19:46:00Z,2018-07-26T20:58:36Z,2018-11-08T21:37:29Z,2019-03-08T20:22:54Z,2019-09-16T21:33:26Z",2019-09-16T21:33:26Z,2019-09-16T21:33:26Z,2016-09-13T17:06:32Z,,Temporarily Closed,2020-03-23T00:00:00Z,Temporarily Closed,2020-03-23T00:00:00Z,,,"1",The Hub,"13762",8.9,"1",3.30975022151874e-05,-73.9198799311266,40.81649732418,-73.9198716860705,40.8165293782547
59c1140d7b2a3677ef6e7c13,Occupied,true,false,false,57d832316fd9a00003abf0dc,DBR Lots Inc.,,,DBR Lots Inc.,338 E 150th Street,"10451",,,Operating,Year Round,40.817285985535,-73.9197719959654,fixed,EXTERIOR,,,"1",59c1140d7b2a3677ef6e7c12,,,59c1871ae41d550e7ccd7739,Parking Lot,5511be823d42bd00030006f2,Parking Lots & Garages,59ea2934f86351000446c5ee,Services,,,59c1871ae41d550e7ccd7739,Parking Lot,5511be823d42bd00030006f2,Parking Lots & Garages,59ea2934f86351000446c5ee,Services,2016-09-13T17:06:57Z,2016-09-13T17:06:57Z,"2016-09-13T17:06:57Z,2018-03-24T18:36:36Z,2018-07-26T19:47:13Z,2018-11-08T19:18:15Z,2019-02-27T20:03:16Z,2019-09-16T16:03:16Z",2019-09-16T16:03:16Z,2019-09-16T16:03:16Z,2016-09-13T17:06:57Z,,No Mandate,2020-03-17T13:00:00Z,No Mandate,2020-03-17T13:00:00Z,,,"1",The Hub,"14084",8.9,"1",1.30209241463275e-05,-73.9197719959654,40.817285985535,-73.9197687414143,40.8172985931661
59c1140d7b2a3677ef6e7c46,Occupied,true,false,false,57d8323c6fd9a00003abf0e2,Mr. Income Tax,,,Mr. Income Tax,344 E 149th Street,"10451",,,Operating,Year Round,40.8165296250625,-73.920003140952,fixed,EXTERIOR,,,"1",59c1140d7b2a3677ef6e7c45,,,"59c18723e41d550e7ccd7788,5511be5137345d000300062e","Tax Service Center,Mobile Phone Store","56dc73c2c55a626ccde5842a,56250ed250d44300030005f5","Financial Services Center,Electronics & Mobile Phones","59ea2934f86351000446c5ee,59ea28543a04ba000459f81f","Services,Home & Hobby",,,59c18723e41d550e7ccd7788,Tax Service Center,56dc73c2c55a626ccde5842a,Financial Services Center,59ea2934f86351000446c5ee,Services,2016-09-13T17:07:08Z,2016-09-13T17:07:08Z,"2016-09-13T17:07:07Z,2018-03-24T19:48:21Z,2018-07-26T20:59:40Z,2018-11-08T21:37:47Z,2018-11-08T21:38:04Z,2019-03-08T20:22:16Z,2019-09-16T21:33:44Z",2019-09-16T21:33:44Z,2019-09-16T21:33:44Z,2018-03-24T19:48:21Z,,No Mandate,2020-03-17T13:00:00Z,No Mandate,2020-03-17T13:00:00Z,,,"1",The Hub,"13762",8.9,"1",3.25082438523337e-05,-73.920003140952,40.8165296250625,-73.9199950426885,40.8165611084557
59c1140d7b2a3677ef6e7c57,Occupied,true,false,false,57d83253e52f590003885804,Health Care Pharmacy,,,Health Care Pharmacy,567 East 150th Street,"10451",,,Operating,Year Round,40.8170224508832,-73.9194491626595,fixed,EXTERIOR,,,"1",59c1140d7b2a3677ef6e7c56,,,5511be6837345d0003000697,Pharmacy,5511be6837345d0003000697,Pharmacy,59ea28b3f86351000446c544,Essentials,,,5511be6837345d0003000697,Pharmacy,5511be6837345d0003000697,Pharmacy,59ea28b3f86351000446c544,Essentials,2016-09-13T17:07:31Z,2016-09-13T17:07:31Z,"2016-09-13T17:07:30Z,2018-03-24T18:30:03Z,2018-07-28T21:14:18Z,2018-11-08T19:15:49Z,2019-03-08T19:31:59Z,2019-03-08T19:33:02Z,2019-09-16T16:02:30Z",2019-09-16T16:02:30Z,2019-09-16T16:02:30Z,2016-09-13T17:07:30Z,,No Mandate,2020-03-17T13:00:00Z,No Mandate,2020-03-17T13:00:00Z,,,"1",The Hub,"14090",11.6,"1",2.69652309252509e-05,-73.9194491626595,40.8170224508832,-73.9194246153617,40.8170112905135
59c1140d7b2a3677ef6e7c5b,Occupied,true,false,false,57d8325d7776e200034a47b4,Ladies Choice,,,Ladies Choice,"348, East 149th Street","10451",,,Operating,Year Round,40.8164761830483,-73.9198014914285,fixed,EXTERIOR,,,"1",59c1140d7b2a3677ef6e7c5a,,,5511be8437345d0003000713,Women's Clothing Store,56dd9db9f89aa300030006ed,Clothing Store,59ea28713a04ba000459f849,Fashion,,,5511be8437345d0003000713,Women's Clothing Store,56dd9db9f89aa300030006ed,Clothing Store,59ea28713a04ba000459f849,Fashion,2016-09-13T17:07:41Z,2016-09-13T17:07:41Z,"2016-09-13T17:07:40Z,2018-03-24T19:45:09Z,2018-07-26T20:58:12Z,2018-11-08T21:37:19Z,2019-03-08T20:23:11Z,2019-09-16T21:33:19Z",2019-09-16T21:33:19Z,2019-09-16T21:33:19Z,2016-09-13T17:07:41Z,,Temporarily Closed,2020-03-23T00:00:00Z,Temporarily Closed,2020-03-23T00:00:00Z,,,"1",The Hub,"13762",8.9,"1",3.40317027122113e-05,-73.9198014914285,40.8164761830483,-73.9197930136498,40.816509141872
59c1140d7b2a3677ef6e7c6b,Occupied,true,false,false,57d832787776e200034a47c0,Show Time by Elisa Unisex Beauty Salon,,,Show Time by Elisa Unisex Beauty Salon,569 Courtlandt Avenue,"10451",,,Operating,Year Round,40.817113318617,-73.9194075274588,fixed,EXTERIOR,,,"1",59c1140d7b2a3677ef6e7c6a,,,"559e99d6c30a3b000300004c,5819360a1c464c000357b1bc","Hair Salon,Barber Shops & Hair Salons",5819360a1c464c000357b1bc,Barber Shops & Hair Salons,59f0ae905f4db6000450b723,Body,,,559e99d6c30a3b000300004c,Hair Salon,5819360a1c464c000357b1bc,Barber Shops & Hair Salons,59f0ae905f4db6000450b723,Body,2016-09-13T17:08:08Z,2016-09-13T17:08:08Z,"2016-09-13T17:08:07Z,2018-03-24T18:31:14Z,2018-07-28T21:14:02Z,2018-11-08T19:16:23Z,2019-03-08T19:32:43Z,2019-09-16T16:02:41Z",2019-09-16T16:02:41Z,2019-09-16T16:02:41Z,2016-09-13T17:08:08Z,,Temporarily Closed,2020-03-23T00:00:00Z,Temporarily Closed,2020-03-23T00:00:00Z,,,"1",The Hub,"14090",11.6,"1",2.6671735353728e-05,-73.9194075274588,40.817113318617,-73.9193832473393,40.8171022797194
59c1140d7b2a3677ef6e7c87,Occupied,true,false,false,57d832c2e52f59000388583d,Neighborhood Cycle,,,Neighborhood Cycle,,,,,Operating,Year Round,40.8171809058596,-73.9193792186908,fixed,EXTERIOR,,,"1",59c1140d7b2a3677ef6e7c86,,,5511be7637345d00030006db,Bike Shop,56251bdda61e5400030007aa,Sporting Goods & Outdoor Equipment,59ea28543a04ba000459f81f,Home & Hobby,,,5511be7637345d00030006db,Bike Shop,56251bdda61e5400030007aa,Sporting Goods & Outdoor Equipment,59ea28543a04ba000459f81f,Home & Hobby,2016-09-13T17:09:22Z,2016-09-13T17:09:22Z,"2016-09-13T17:09:21Z,2018-03-24T18:32:23Z,2018-03-24T18:32:43Z,2018-07-28T21:13:52Z,2018-11-08T19:17:08Z,2019-02-27T20:06:06Z,2019-03-08T20:13:18Z,2019-03-08T20:14:59Z,2019-09-16T16:02:48Z",2019-09-16T16:02:48Z,2019-09-16T16:02:48Z,2016-09-13T17:09:22Z,,No Mandate,2020-03-17T13:00:00Z,No Mandate,2020-03-17T13:00:00Z,,,"1",The Hub,"14092",10.8,"1",1.61526386842758e-05,-73.9193792186908,40.8171809058596,-73.9193700514041,40.8171942050547
59c1140d7b2a3677ef6e7c8e,Occupied,true,false,false,57d832ce6fd9a00003abf124,La Liga Deli Food,,,La Liga Deli Food,350 East 149th street,"10451",,,Operating,Year Round,40.8164507473127,-73.9197210673514,fixed,EXTERIOR,,,"1",59c1140d7b2a3677ef6e7c8d,,,"5511be3c37345d00030005c9,59c18724e41d550e7ccd7793,5511be4337345d00030005f0","Convenience Store,Deli,Pizzeria","58193a7c1c464c000357b1c8,5511be633d42bd000300064e","Groceries & Convenience,Restaurant","59ea28b3f86351000446c544,59ea276af86351000446c403","Essentials,Food",563260851f8c100003002b9a,Quick Bites,5511be3c37345d00030005c9,Convenience Store,58193a7c1c464c000357b1c8,Groceries & Convenience,59ea28b3f86351000446c544,Essentials,2016-09-13T17:09:34Z,2016-09-13T17:09:34Z,"2016-09-13T17:09:33Z,2018-03-24T19:44:16Z,2018-07-26T20:54:21Z,2018-11-08T21:37:08Z,2019-09-16T21:20:39Z",2019-09-16T21:20:39Z,2019-09-16T21:20:39Z,2016-09-13T17:09:34Z,,Limited Operation,2020-03-17T13:00:00Z,Limited Operation,2020-03-17T13:00:00Z,,,"1",The Hub,"13760",8.9,"1",3.01624155509942e-05,-73.9197210673514,40.8164507473127,-73.9196935708462,40.8164383491872
59c1140d7b2a3677ef6e7cb1,Occupied,true,false,false,57d83322e52f590003885877,Municipal Credit Union,,,Municipal Credit Union,560 Courtlandt Avenue,"10451",,,Operating,Year Round,40.8170576720224,-73.9192041359387,fixed,EXTERIOR,,,"1",59c1140d7b2a3677ef6e7cb0,,,59c18731e41d550e7ccd77cf,Bank,56dc73c2c55a626ccde58429,Banks & Atms,59ea2934f86351000446c5ee,Services,,,59c18731e41d550e7ccd77cf,Bank,56dc73c2c55a626ccde58429,Banks & Atms,59ea2934f86351000446c5ee,Services,2016-09-13T17:10:58Z,2016-09-13T17:10:58Z,"2016-09-13T17:10:58Z,2018-03-24T18:42:29Z,2018-03-24T18:43:03Z,2018-03-24T18:43:49Z,2018-07-28T21:12:55Z,2018-07-28T21:13:45Z,2018-11-08T20:05:18Z,2019-02-27T20:22:02Z,2019-03-08T20:15:09Z,2019-03-08T20:16:19Z,2019-09-16T16:38:46Z",2019-09-16T16:38:46Z,2019-09-16T16:38:46Z,2016-09-13T17:10:58Z,,No Mandate,2020-03-17T13:00:00Z,No Mandate,2020-03-17T13:00:00Z,,,"1",The Hub,"13841",10.8,"1",1.9418368850187e-05,-73.9192041359387,40.8170576720224,-73.9192217876442,40.8170657646327
59c1140e7b2a3677ef6e7cd5,Occupied,true,false,false,57d8336b6fd9a00003abf15f,149 Grill,,,149 Grill,355 East 149th Street,"10455",,,Operating,Year Round,40.8166568492929,-73.9193394768189,fixed,EXTERIOR,,,"1",59c1140e7b2a3677ef6e7cd4,,,5511be3c37345d00030005c9,Convenience Store,58193a7c1c464c000357b1c8,Groceries & Convenience,59ea28b3f86351000446c544,Essentials,563260851f8c100003002b9a,Quick Bites,5511be3c37345d00030005c9,Convenience Store,58193a7c1c464c000357b1c8,Groceries & Convenience,59ea28b3f86351000446c544,Essentials,2016-09-13T17:12:11Z,2016-09-13T17:12:11Z,"2016-09-13T17:12:10Z,2018-03-24T18:41:50Z,2018-07-28T21:15:46Z,2018-11-08T20:06:06Z,2019-03-08T20:17:48Z,2019-09-16T16:39:31Z",2019-09-16T16:39:31Z,2019-09-16T16:39:31Z,2016-09-13T17:12:11Z,,No Mandate,2020-03-17T13:00:00Z,No Mandate,2020-03-17T13:00:00Z,,,"1",The Hub,"13842",12.3,"1",2.95539206811397e-05,-73.9193394768189,40.8166568492929,-73.9193468433148,40.8166282281649
59c1140e7b2a3677ef6e7cf0,Unoccupied,true,false,false,,,,,,,,,,,None,40.816598965215,-73.9191074919095,fixed,EXTERIOR,,,"1",59c1140e7b2a3677ef6e7cef,,,,,,,,,,,,,,,,,2016-09-13T17:13:09Z,,"2016-09-13T17:13:08Z,2018-03-24T18:44:26Z,2018-07-28T21:16:21Z,2018-11-08T20:06:23Z,2019-03-08T20:18:50Z,2019-09-16T16:39:42Z",2019-09-16T16:39:42Z,,2016-09-13T17:13:09Z,,,,,,,,"1",The Hub,"13842",12.3,"1",3.132046337303e-05,-73.9191074919095,40.816598965215,-73.9191152987269,40.8165686333006
59c1140e7b2a3677ef6e7d03,Occupied,true,false,false,57d833af7776e200034a4869,Chase Bank,,,Chase Bank,360 East 149th Street,"10455",Chase Bank,57ba62c2c55a623fd0227e17,Operating,Year Round,40.8162979504612,-73.9190921675758,fixed,EXTERIOR,,,"1",59c1140e7b2a3677ef6e7d02,,,59c18731e41d550e7ccd77cf,Bank,56dc73c2c55a626ccde58429,Banks & Atms,59ea2934f86351000446c5ee,Services,,,59c18731e41d550e7ccd77cf,Bank,56dc73c2c55a626ccde58429,Banks & Atms,59ea2934f86351000446c5ee,Services,2016-09-13T17:13:19Z,2016-09-13T17:13:19Z,"2016-09-13T17:13:18Z,2018-03-24T19:42:07Z,2018-07-28T18:21:03Z,2018-11-08T21:34:06Z,2019-03-08T20:24:55Z,2019-09-16T21:32:01Z",2019-09-16T21:32:01Z,2019-09-16T21:32:01Z,2016-09-13T17:13:18Z,,No Mandate,2020-03-17T13:00:00Z,No Mandate,2020-03-17T13:00:00Z,,,"1",The Hub,"13472",9.6,"1",1.46538058250258e-05,-73.9190921675758,40.8162979504612,-73.9190886671758,40.816312180051
