soldPrice,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,beds,baths,area,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus
$1.03M,1030000,"623 Clover, Milpitas, CA 95035",623 Clover,Milpitas,CA,95035,3,3,1515,CONDO,RECENTLY_SOLD
$1.15M,1150000,"257 Wild Rose Way, Milpitas, CA 95035",257 Wild Rose Way,Milpitas,CA,95035,3,3.5,2018,CONDO,RECENTLY_SOLD
$1.07M,1068500,"230 Market St, Milpitas, CA 95035",230 Market St,Milpitas,CA,95035,3,2,2296,CONDO,RECENTLY_SOLD
$1.00M,1000000,"236 Market St, Milpitas, CA 95035",236 Market St,Milpitas,CA,95035,3,3,2069,CONDO,RECENTLY_SOLD
"$950,000 ",950000,"1290 Milkweed St, Milpitas, CA 95035",1290 Milkweed St,Milpitas,CA,95035,3,3.5,1832,CONDO,RECENTLY_SOLD
"$819,000 ",819000,"1160 California Cir, Milpitas, CA 95035",1160 California Cir,Milpitas,CA,95035,2,2.5,1236,CONDO,RECENTLY_SOLD
$1.06M,1058500,"265 Baja Rose St, Milpitas, CA 95035",265 Baja Rose St,Milpitas,CA,95035,3,3,1569,CONDO,RECENTLY_SOLD
"$995,000 ",995000,"1308 Milkweed St, Milpitas, CA 95035",1308 Milkweed St,Milpitas,CA,95035,3,3.5,2035,CONDO,RECENTLY_SOLD
"$960,000 ",960000,"1292 Milkweed St, Milpitas, CA 95035",1292 Milkweed St,Milpitas,CA,95035,3,3.5,1832,CONDO,RECENTLY_SOLD
$1.00M,1000000,"1296 Milkweed St, Milpitas, CA 95035",1296 Milkweed St,Milpitas,CA,95035,4,4,2035,CONDO,RECENTLY_SOLD
"$995,000 ",995000,"1296 Milkweed St, Milpitas, CA 95035",1296 Milkweed St,Milpitas,CA,95035,4,4,2035,CONDO,RECENTLY_SOLD
"$800,000 ",800000,"1478 Bond St, Milpitas, CA 95035",1478 Bond St,Milpitas,CA,95035,2,2,1449,CONDO,RECENTLY_SOLD
"$478,000 ",478000,"404 Dempsey Rd UNIT 206, Milpitas, CA 95035",404 Dempsey Rd UNIT 206,Milpitas,CA,95035,2,1,842,CONDO,RECENTLY_SOLD
"$828,000 ",828000,"255 Baja Rose St, Milpitas, CA 95035",255 Baja Rose St,Milpitas,CA,95035,2,2,1449,APARTMENT,RECENTLY_SOLD
$1.00M,1000000,"452 Desert Holly St, Milpitas, CA 95035",452 Desert Holly St,Milpitas,CA,95035,3,3.5,1962,CONDO,RECENTLY_SOLD
$1.02M,1019000,"730 Amalfi, Milpitas, CA 95035",730 Amalfi,Milpitas,CA,95035,3,3,1988,CONDO,RECENTLY_SOLD
$1.06M,1060000,"390 Riesling Ave #21, Milpitas, CA 95035",390 Riesling Ave #21,Milpitas,CA,95035,3,3,1747,CONDO,RECENTLY_SOLD
"$925,000 ",925000,"258 Parc Place Dr, Milpitas, CA 95035",258 Parc Place Dr,Milpitas,CA,95035,3,3,1280,CONDO,RECENTLY_SOLD
"$982,000 ",982000,"855 Spirit Walk, Milpitas, CA 95035",855 Spirit Walk,Milpitas,CA,95035,3,4,1534,CONDO,RECENTLY_SOLD
"$838,000 ",838000,"293 Baja Rose St, Milpitas, CA 95035",293 Baja Rose St,Milpitas,CA,95035,2,2,1449,CONDO,RECENTLY_SOLD
"$954,500 ",954500,"1407 Cherry Cir, Milpitas, CA 95035",1407 Cherry Cir,Milpitas,CA,95035,3,3,1753,CONDO,RECENTLY_SOLD
"$820,000 ",820000,"637 Clover, Milpitas, CA 95035",637 Clover,Milpitas,CA,95035,2,2,1207,CONDO,RECENTLY_SOLD
"$940,000 ",940000,"1207 Merry Loop, Milpitas, CA 95035",1207 Merry Loop,Milpitas,CA,95035,3,3,1657,CONDO,RECENTLY_SOLD
$1.02M,1019500,"708 Amalfi Loop, Milpitas, CA 95035",708 Amalfi Loop,Milpitas,CA,95035,0,,,CONDO,RECENTLY_SOLD
"$686,500 ",686500,"1481 Cherry Cir, Milpitas, CA 95035",1481 Cherry Cir,Milpitas,CA,95035,1,1.5,910,CONDO,RECENTLY_SOLD
$1.07M,1070000,"1318 Milkweed St, Milpitas, CA 95035",1318 Milkweed St,Milpitas,CA,95035,3,3.5,1962,CONDO,RECENTLY_SOLD
"$926,000 ",926000,"293 Wild Rose Way, Milpitas, CA 95035",293 Wild Rose Way,Milpitas,CA,95035,2,2.5,1442,CONDO,RECENTLY_SOLD
"$401,000 ",401000,"440 Dempsey Rd UNIT 242, Milpitas, CA 95035",440 Dempsey Rd UNIT 242,Milpitas,CA,95035,1,1,676,CONDO,RECENTLY_SOLD
"$995,000 ",995000,"1306 Milkweed St, Milpitas, CA 95035",1306 Milkweed St,Milpitas,CA,95035,3,3.5,1963,CONDO,RECENTLY_SOLD
"$990,000 ",990000,"1310 Milkweed St, Milpitas, CA 95035",1310 Milkweed St,Milpitas,CA,95035,3,3.5,1832,CONDO,RECENTLY_SOLD
"$460,000 ",460000,"404 Dempsey Rd UNIT 104, Milpitas, CA 95035",404 Dempsey Rd UNIT 104,Milpitas,CA,95035,2,1,842,CONDO,RECENTLY_SOLD
"$870,000 ",870000,"1488 Bond St, Milpitas, CA 95035",1488 Bond St,Milpitas,CA,95035,2,2,1449,CONDO,RECENTLY_SOLD
"$930,000 ",930000,"275 Wild Rose Way, Milpitas, CA 95035",275 Wild Rose Way,Milpitas,CA,95035,2,2.5,1442,CONDO,RECENTLY_SOLD
"$980,000 ",980000,"1312 Milkweed St, Milpitas, CA 95035",1312 Milkweed St,Milpitas,CA,95035,3,3.5,1832,CONDO,RECENTLY_SOLD
"$796,439 ",796439,"1418 Nightshade #20, Milpitas, CA 95035",1418 Nightshade #20,Milpitas,CA,95035,2,2,1111,CONDO,RECENTLY_SOLD
"$720,500 ",720500,"1418 Nightshade #21, Milpitas, CA 95035",1418 Nightshade #21,Milpitas,CA,95035,1,2,1072,CONDO,RECENTLY_SOLD
"$793,428 ",793428,"1418 Nightshade #30, Milpitas, CA 95035",1418 Nightshade #30,Milpitas,CA,95035,2,2,1112,CONDO,RECENTLY_SOLD
"$955,000 ",955000,"1531 Bond St, Milpitas, CA 95035",1531 Bond St,Milpitas,CA,95035,2,3,1308,CONDO,RECENTLY_SOLD
$1.04M,1045000,"1681 Centre Pointe Dr, Milpitas, CA 95035",1681 Centre Pointe Dr,Milpitas,CA,95035,3,3.5,1687,CONDO,RECENTLY_SOLD
"$950,000 ",950000,"1168 California Cir, Milpitas, CA 95035",1168 California Cir,Milpitas,CA,95035,3,3.5,1666,CONDO,RECENTLY_SOLD
"$700,000 ",700000,"1198 N Abbott Ave, Milpitas, CA 95035",1198 N Abbott Ave,Milpitas,CA,95035,3,2,1143,CONDO,RECENTLY_SOLD
"$969,000 ",969000,"421 Vineyard Ave UNIT 22, Milpitas, CA 95035",421 Vineyard Ave UNIT 22,Milpitas,CA,95035,3,2.5,1458,CONDO,RECENTLY_SOLD
$1.10M,1101000,"253 Baja Rose St, Milpitas, CA 95035",253 Baja Rose St,Milpitas,CA,95035,3,3,1569,CONDO,RECENTLY_SOLD
"$765,000 ",765000,"1489 Gingerwood Dr, Milpitas, CA 95035",1489 Gingerwood Dr,Milpitas,CA,95035,2,2.5,1165,CONDO,RECENTLY_SOLD
$1.02M,1023000,"1490 Bond St, Milpitas, CA 95035",1490 Bond St,Milpitas,CA,95035,2,2,1569,CONDO,RECENTLY_SOLD
"$925,000 ",925000,"1196 California Cir, Milpitas, CA 95035",1196 California Cir,Milpitas,CA,95035,3,3.5,1666,CONDO,RECENTLY_SOLD
$1.03M,1029000,"421 Vineyard Ave UNIT 30, Milpitas, CA 95035",421 Vineyard Ave UNIT 30,Milpitas,CA,95035,3,2.5,1530,APARTMENT,RECENTLY_SOLD
$1.34M,1339500,"281 Wild Rose Way, Milpitas, CA 95035",281 Wild Rose Way,Milpitas,CA,95035,3,4,2105,CONDO,RECENTLY_SOLD
"$970,000 ",970000,"1476 Bond St, Milpitas, CA 95035",1476 Bond St,Milpitas,CA,95035,2,2,1569,CONDO,RECENTLY_SOLD
$1.20M,1199000,"277 Wild Rose Way, Milpitas, CA 95035",277 Wild Rose Way,Milpitas,CA,95035,3,3.5,2105,CONDO,RECENTLY_SOLD
$1.10M,1102000,"283 Baja Rose St, Milpitas, CA 95035",283 Baja Rose St,Milpitas,CA,95035,3,3,1569,CONDO,RECENTLY_SOLD
"$838,000 ",838000,"263 Baja Rose St, Milpitas, CA 95035",263 Baja Rose St,Milpitas,CA,95035,2,2,1449,CONDO,RECENTLY_SOLD
"$740,000 ",740000,"600 S Abel St UNIT 323, Milpitas, CA 95035",600 S Abel St UNIT 323,Milpitas,CA,95035,2,2,1108,CONDO,RECENTLY_SOLD
"$859,000 ",859000,"285 Baja Rose St, Milpitas, CA 95035",285 Baja Rose St,Milpitas,CA,95035,2,2,1449,CONDO,RECENTLY_SOLD
"$936,000 ",936000,"1455 Cherry Cir UNIT 182, Milpitas, CA 95035",1455 Cherry Cir UNIT 182,Milpitas,CA,95035,,,,CONDO,RECENTLY_SOLD
$1.04M,1036000,"421 Vineyard Ave UNIT 33, Milpitas, CA 95035",421 Vineyard Ave UNIT 33,Milpitas,CA,95035,3,2.5,1552,CONDO,RECENTLY_SOLD
$1.19M,1190000,"283 Wild Rose Way, Milpitas, CA 95035",283 Wild Rose Way,Milpitas,CA,95035,3,3.5,2018,CONDO,RECENTLY_SOLD
"$825,000 ",825000,"577 Clover Cir, Milpitas, CA 95035",577 Clover Cir,Milpitas,CA,95035,2,2,1207,CONDO,RECENTLY_SOLD
"$913,500 ",913500,"1459 Cherry Cir, Milpitas, CA 95035",1459 Cherry Cir,Milpitas,CA,95035,3,3,1753,CONDO,RECENTLY_SOLD
"$961,000 ",961000,"1463 Cherry Cir, Milpitas, CA 95035",1463 Cherry Cir,Milpitas,CA,95035,3,2.5,1631,CONDO,RECENTLY_SOLD
$1.04M,1040000,"460 Desert Holly St, Milpitas, CA 95035",460 Desert Holly St,Milpitas,CA,95035,3,3.5,1962,CONDO,RECENTLY_SOLD
"$765,000 ",765000,"1471 Cherry Cir, Milpitas, CA 95035",1471 Cherry Cir,Milpitas,CA,95035,2,1.5,1065,CONDO,RECENTLY_SOLD
"$925,000 ",925000,"1461 Cherry Cir, Milpitas, CA 95035",1461 Cherry Cir,Milpitas,CA,95035,3,2.5,1997,CONDO,RECENTLY_SOLD
"$814,000 ",814000,"1170 California Cir, Milpitas, CA 95035",1170 California Cir,Milpitas,CA,95035,2,2.5,1236,CONDO,RECENTLY_SOLD
"$930,000 ",930000,"1178 California Cir, Milpitas, CA 95035",1178 California Cir,Milpitas,CA,95035,3,3.5,1666,CONDO,RECENTLY_SOLD
"$740,000 ",740000,"1469 Cherry Cir, Milpitas, CA 95035",1469 Cherry Cir,Milpitas,CA,95035,2,1.5,1103,CONDO,RECENTLY_SOLD
$825 ,825,"1170 California, Milpitas, CA 95035",1170 California,Milpitas,CA,95035,2,2,1200,CONDO,RECENTLY_SOLD
"$969,000 ",969000,"421 Vineyard Ave UNIT 21, Milpitas, CA 95035",421 Vineyard Ave UNIT 21,Milpitas,CA,95035,3,2.5,1458,CONDO,RECENTLY_SOLD
"$410,000 ",410000,"444 Dempsey Rd APT 147, Milpitas, CA 95035",444 Dempsey Rd APT 147,Milpitas,CA,95035,1,1,676,CONDO,RECENTLY_SOLD
$1.20M,1200000,"429 Montague Expy, Milpitas, CA 95035",429 Montague Expy,Milpitas,CA,95035,3,3.5,2497,CONDO,RECENTLY_SOLD
"$769,000 ",769000,"1503 Cherry Cir, Milpitas, CA 95035",1503 Cherry Cir,Milpitas,CA,95035,2,1.5,1065,CONDO,RECENTLY_SOLD
"$819,000 ",819000,"557 Clover Cir, Milpitas, CA 95035",557 Clover Cir,Milpitas,CA,95035,2,2,1207,CONDO,RECENTLY_SOLD
"$765,000 ",765000,"1489 Cherry Cir, Milpitas, CA 95035",1489 Cherry Cir,Milpitas,CA,95035,2,1.5,1103,CONDO,RECENTLY_SOLD
"$440,000 ",440000,"464 Dempsey Rd UNIT 267, Milpitas, CA 95035",464 Dempsey Rd UNIT 267,Milpitas,CA,95035,2,1,842,CONDO,RECENTLY_SOLD
"$995,000 ",995000,"1768 Lee Way, Milpitas, CA 95035",1768 Lee Way,Milpitas,CA,95035,3,3,1512,CONDO,RECENTLY_SOLD
"$801,308 ",801308,"1421 Nightshade #21, Milpitas, CA 95035",1421 Nightshade #21,Milpitas,CA,95035,2,2,1100,CONDO,RECENTLY_SOLD
"$730,000 ",730000,"1495 Cherry Cir, Milpitas, CA 95035",1495 Cherry Cir,Milpitas,CA,95035,2,1.5,1103,CONDO,RECENTLY_SOLD
$1.31M,1313500,"303 Wild Rose Way, Milpitas, CA 95035",303 Wild Rose Way,Milpitas,CA,95035,3,3.5,2105,CONDO,RECENTLY_SOLD
"$610,000 ",610000,"1101 S Main St APT 223, Milpitas, CA 95035",1101 S Main St APT 223,Milpitas,CA,95035,1,1,767,CONDO,RECENTLY_SOLD
$1.18M,1176500,"437 Montague Expy, Milpitas, CA 95035",437 Montague Expy,Milpitas,CA,95035,3,3.5,2105,CONDO,RECENTLY_SOLD
"$770,500 ",770500,"1479 Cherry Cir, Milpitas, CA 95035",1479 Cherry Cir,Milpitas,CA,95035,2,1.5,1065,CONDO,RECENTLY_SOLD
"$940,000 ",940000,"1186 California Cir, Milpitas, CA 95035",1186 California Cir,Milpitas,CA,95035,3,3.5,1666,CONDO,RECENTLY_SOLD
"$700,500 ",700500,"1473 Cherry Cir, Milpitas, CA 95035",1473 Cherry Cir,Milpitas,CA,95035,1,1.5,910,CONDO,RECENTLY_SOLD
$1.03M,1030000,"470 Desert Holly St, Milpitas, CA 95035",470 Desert Holly St,Milpitas,CA,95035,3,3.5,1962,CONDO,RECENTLY_SOLD
$1.27M,1270000,"431 Montague Expy, Milpitas, CA 95035",431 Montague Expy,Milpitas,CA,95035,3,3.5,2497,CONDO,RECENTLY_SOLD
"$696,000 ",696000,"1475 Cherry Cir, Milpitas, CA 95035",1475 Cherry Cir,Milpitas,CA,95035,1,1.5,910,CONDO,RECENTLY_SOLD
"$815,000 ",815000,"1477 Cherry Cir, Milpitas, CA 95035",1477 Cherry Cir,Milpitas,CA,95035,2,1.5,1065,CONDO,RECENTLY_SOLD
"$800,000 ",800000,"1485 Cherry Cir, Milpitas, CA 95035",1485 Cherry Cir,Milpitas,CA,95035,2,1.5,1065,CONDO,RECENTLY_SOLD
$1.01M,1014500,"1202 California Cir, Milpitas, CA 95035",1202 California Cir,Milpitas,CA,95035,3,4,1670,CONDO,RECENTLY_SOLD
"$353,500 ",353500,"1101 S Main St APT 112, Milpitas, CA 95035",1101 S Main St APT 112,Milpitas,CA,95035,2,2,1015,CONDO,RECENTLY_SOLD
"$816,000 ",816000,"189 Parc Place Dr, Milpitas, CA 95035",189 Parc Place Dr,Milpitas,CA,95035,2,3,1104,CONDO,RECENTLY_SOLD
$1.05M,1050000,"456 Desert Holly St, Milpitas, CA 95035",456 Desert Holly St,Milpitas,CA,95035,3,3.5,2035,CONDO,RECENTLY_SOLD
"$779,000 ",779000,"1421 Nightshade 40-UNIT 40, Milpitas, CA 95035",1421 Nightshade 40-UNIT 40,Milpitas,CA,95035,1,2,1220,CONDO,RECENTLY_SOLD
"$779,990 ",779990,"1421 Nightshade #40, Milpitas, CA 95035",1421 Nightshade #40,Milpitas,CA,95035,1,2,1200,CONDO,RECENTLY_SOLD
"$714,000 ",714000,"1421 Nightshade #20, Milpitas, CA 95035",1421 Nightshade #20,Milpitas,CA,95035,1,2,1076,CONDO,RECENTLY_SOLD
"$714,500 ",714500,"1421 Nightshade UNIT 20, Milpitas, CA 95035",1421 Nightshade UNIT 20,Milpitas,CA,95035,1,2,1072,CONDO,RECENTLY_SOLD
"$512,000 ",512000,"1322 Highland Ct, Milpitas, CA 95035",1322 Highland Ct,Milpitas,CA,95035,2,1.5,1005,APARTMENT,RECENTLY_SOLD
"$860,000 ",860000,"1627 Teresa Marie Trl, Milpitas, CA 95035",1627 Teresa Marie Trl,Milpitas,CA,95035,3,3,1375,CONDO,RECENTLY_SOLD
"$790,500 ",790500,"1421 Nightshade UNIT 31, Milpitas, CA 95035",1421 Nightshade UNIT 31,Milpitas,CA,95035,2,2,1111,CONDO,RECENTLY_SOLD
"$860,000 ",860000,"1627 Teresa Marie Ter, Milpitas, CA 95035",1627 Teresa Marie Ter,Milpitas,CA,95035,,,,CONDO,RECENTLY_SOLD
"$790,097 ",790097,"1407 Nightshade #31, Milpitas, CA 95035",1407 Nightshade #31,Milpitas,CA,95035,2,2,1111,CONDO,RECENTLY_SOLD
"$662,000 ",662000,"1431 S Milpitas Blvd, Milpitas, CA 95035",1431 S Milpitas Blvd,Milpitas,CA,95035,1,1.5,910,CONDO,RECENTLY_SOLD
"$995,000 ",995000,"895 Inspiration Pl, Milpitas, CA 95035",895 Inspiration Pl,Milpitas,CA,95035,4,4,1764,CONDO,RECENTLY_SOLD
"$668,000 ",668000,"271 N Temple Dr, Milpitas, CA 95035",271 N Temple Dr,Milpitas,CA,95035,3,2,1146,CONDO,RECENTLY_SOLD
$1.04M,1038500,"1498 Bond St, Milpitas, CA 95035",1498 Bond St,Milpitas,CA,95035,3,2,1569,CONDO,RECENTLY_SOLD
"$899,395 ",899395,"423 Montague Expy, Milpitas, CA 95035",423 Montague Expy,Milpitas,CA,95035,3,2.5,1522,APARTMENT,RECENTLY_SOLD
$1.18M,1181000,"435 Montague Expy, Milpitas, CA 95035",435 Montague Expy,Milpitas,CA,95035,3,3.5,2404,CONDO,RECENTLY_SOLD
"$899,500 ",899500,"423 Montague Expy, Milpitas, CA 95035",423 Montague Expy,Milpitas,CA,95035,2,2.5,1442,CONDO,RECENTLY_SOLD
"$900,000 ",900000,"439 Montague Expy, Milpitas, CA 95035",439 Montague Expy,Milpitas,CA,95035,2,3,1442,CONDO,RECENTLY_SOLD
$1.30M,1297000,"427 Montague Expy, Milpitas, CA 95035",427 Montague Expy,Milpitas,CA,95035,3,3.5,2404,CONDO,RECENTLY_SOLD
$6.90M,6900000,"355 Sango Ct, Milpitas, CA 95035",355 Sango Ct,Milpitas,CA,95035,,,12500,APARTMENT,RECENTLY_SOLD
"$865,000 ",865000,"1407 Nightshade Rd UNIT 41, Milpitas, CA 95035",1407 Nightshade Rd UNIT 41,Milpitas,CA,95035,2,2,1243,CONDO,RECENTLY_SOLD
"$483,000 ",483000,"385 Ethyl St APT 2, Milpitas, CA 95035",385 Ethyl St APT 2,Milpitas,CA,95035,2,1,882,CONDO,RECENTLY_SOLD
"$509,000 ",509000,"369 Rio Verde Pl APT 3, Milpitas, CA 95035",369 Rio Verde Pl APT 3,Milpitas,CA,95035,2,1,882,CONDO,RECENTLY_SOLD
"$700,500 ",700500,"92 Marylinn Dr, Milpitas, CA 95035",92 Marylinn Dr,Milpitas,CA,95035,2,2.5,1378,CONDO,RECENTLY_SOLD
"$980,000 ",980000,"1158 California Cir, Milpitas, CA 95035",1158 California Cir,Milpitas,CA,95035,3,3.5,1859,CONDO,RECENTLY_SOLD
"$810,000 ",810000,"68 Glistening Ct, Milpitas, CA 95035",68 Glistening Ct,Milpitas,CA,95035,2,2,1164,CONDO,RECENTLY_SOLD
"$405,000 ",405000,"436 Dempsey Rd UNIT 139, Milpitas, CA 95035",436 Dempsey Rd UNIT 139,Milpitas,CA,95035,1,1,684,CONDO,RECENTLY_SOLD
"$810,000 ",810000,"82 Marylinn Dr, Milpitas, CA 95035",82 Marylinn Dr,Milpitas,CA,95035,4,2,1505,CONDO,RECENTLY_SOLD
"$855,000 ",855000,"558 Clover Cir, Milpitas, CA 95035",558 Clover Cir,Milpitas,CA,95035,2,2,1207,CONDO,RECENTLY_SOLD
"$990,000 ",990000,"1506 Bond St, Milpitas, CA 95035",1506 Bond St,Milpitas,CA,95035,3,2,1838,CONDO,RECENTLY_SOLD
"$960,000 ",960000,"1517 Coyote Creek Way, Milpitas, CA 95035",1517 Coyote Creek Way,Milpitas,CA,95035,3,3,1462,CONDO,RECENTLY_SOLD
$1.12M,1122000,"1172 California Cir, Milpitas, CA 95035",1172 California Cir,Milpitas,CA,95035,3,4,1859,CONDO,RECENTLY_SOLD
$1.13M,1134500,"1712 Hazelnut Ln, Milpitas, CA 95035",1712 Hazelnut Ln,Milpitas,CA,95035,3,4,1887,CONDO,RECENTLY_SOLD
$1.04M,1039500,"1512 Bond St, Milpitas, CA 95035",1512 Bond St,Milpitas,CA,95035,2,2,1569,CONDO,RECENTLY_SOLD
"$824,000 ",824000,"1510 Bond St, Milpitas, CA 95035",1510 Bond St,Milpitas,CA,95035,2,2,1449,CONDO,RECENTLY_SOLD
"$899,000 ",899000,"343 Wild Rose Way, Milpitas, CA 95035",343 Wild Rose Way,Milpitas,CA,95035,2,2.5,1442,CONDO,RECENTLY_SOLD
$1.14M,1137500,"472 Desert Holly St, Milpitas, CA 95035",472 Desert Holly St,Milpitas,CA,95035,3,3.5,1832,CONDO,RECENTLY_SOLD
$1.21M,1214500,"476 Desert Holly St, Milpitas, CA 95035",476 Desert Holly St,Milpitas,CA,95035,3,4,2035,CONDO,RECENTLY_SOLD
$1.11M,1109500,"358 Hearst Dr, Milpitas, CA 95035",358 Hearst Dr,Milpitas,CA,95035,3,3.5,1708,CONDO,RECENTLY_SOLD
"$965,000 ",965000,"366 Hearst Dr, Milpitas, CA 95035",366 Hearst Dr,Milpitas,CA,95035,3,3,1427,CONDO,RECENTLY_SOLD
"$899,000 ",899000,"315 Wild Rose Way, Milpitas, CA 95035",315 Wild Rose Way,Milpitas,CA,95035,2,2.5,1442,CONDO,RECENTLY_SOLD
$1.01M,1010891,"352 Hearst, Milpitas, CA 95035",352 Hearst,Milpitas,CA,95035,3,4,1708,CONDO,RECENTLY_SOLD
$1.23M,1233990,"341 Wild Rose, Milpitas, CA 95035",341 Wild Rose,Milpitas,CA,95035,4,4,2105,CONDO,RECENTLY_SOLD
$1.23M,1230500,"1508 Bond St, Milpitas, CA 95035",1508 Bond St,Milpitas,CA,95035,3,3.5,2113,CONDO,RECENTLY_SOLD
$1.27M,1268500,"337 Wild Rose Way, Milpitas, CA 95035",337 Wild Rose Way,Milpitas,CA,95035,3,3.5,2018,CONDO,RECENTLY_SOLD
$1.18M,1182500,"1691 Centre Pointe Dr, Milpitas, CA 95035",1691 Centre Pointe Dr,Milpitas,CA,95035,3,4,1687,CONDO,RECENTLY_SOLD
"$873,000 ",873000,"1500 Bond St, Milpitas, CA 95035",1500 Bond St,Milpitas,CA,95035,2,2,1449,CONDO,RECENTLY_SOLD
$1.28M,1279000,"341 Wild Rose Way, Milpitas, CA 95035",341 Wild Rose Way,Milpitas,CA,95035,3,3.5,2105,CONDO,RECENTLY_SOLD
"$742,500 ",742500,"1101 S Main St APT 404, Milpitas, CA 95035",1101 S Main St APT 404,Milpitas,CA,95035,2,2,1013,CONDO,RECENTLY_SOLD
"$945,000 ",945000,"330 Riesling Ave UNIT 32, Milpitas, CA 95035",330 Riesling Ave UNIT 32,Milpitas,CA,95035,3,3,1458,CONDO,RECENTLY_SOLD
"$985,000 ",985000,"839 Pepper Pl, Milpitas, CA 95035",839 Pepper Pl,Milpitas,CA,95035,3,4,1726,CONDO,RECENTLY_SOLD
"$930,000 ",930000,"1660 Lee Way, Milpitas, CA 95035",1660 Lee Way,Milpitas,CA,95035,3,3,1512,CONDO,RECENTLY_SOLD
"$771,000 ",771000,"1497 Cherry Cir, Milpitas, CA 95035",1497 Cherry Cir,Milpitas,CA,95035,2,1.5,1065,CONDO,RECENTLY_SOLD
"$921,000 ",921000,"700 S Abel St UNIT 418, Milpitas, CA 95035",700 S Abel St UNIT 418,Milpitas,CA,95035,3,2,1421,CONDO,RECENTLY_SOLD
"$950,000 ",950000,"1565 Coyote Creek Way, Milpitas, CA 95035",1565 Coyote Creek Way,Milpitas,CA,95035,3,3,1462,CONDO,RECENTLY_SOLD
"$530,000 ",530000,"428 Dempsey Rd UNIT 231, Milpitas, CA 95035",428 Dempsey Rd UNIT 231,Milpitas,CA,95035,3,2,1021,CONDO,RECENTLY_SOLD
$1.08M,1084500,"1619 Centre Pointe Dr, Milpitas, CA 95035",1619 Centre Pointe Dr,Milpitas,CA,95035,3,3,1569,CONDO,RECENTLY_SOLD
$1.07M,1069000,"1162 California Cir, Milpitas, CA 95035",1162 California Cir,Milpitas,CA,95035,3,3.5,1666,CONDO,RECENTLY_SOLD
"$990,000 ",990000,"802 Garden St, Milpitas, CA 95035",802 Garden St,Milpitas,CA,95035,3,2.5,1631,CONDO,RECENTLY_SOLD
$1.06M,1060500,"1152 California Cir, Milpitas, CA 95035",1152 California Cir,Milpitas,CA,95035,3,3.5,1666,CONDO,RECENTLY_SOLD
$1.16M,1160000,"225 Wild Rose Way, Milpitas, CA 95035",225 Wild Rose Way,Milpitas,CA,95035,3,3.5,2105,CONDO,RECENTLY_SOLD
"$856,000 ",856000,"1617 Centre Pointe Dr, Milpitas, CA 95035",1617 Centre Pointe Dr,Milpitas,CA,95035,2,2,1449,CONDO,RECENTLY_SOLD
$1.24M,1239000,"1615 Centre Pointe Dr, Milpitas, CA 95035",1615 Centre Pointe Dr,Milpitas,CA,95035,3,3.5,2134,CONDO,RECENTLY_SOLD
$1.18M,1180500,"1611 Centre Pointe Dr, Milpitas, CA 95035",1611 Centre Pointe Dr,Milpitas,CA,95035,3,3.5,2134,CONDO,RECENTLY_SOLD
"$859,000 ",859000,"1607 Centre Pointe Dr, Milpitas, CA 95035",1607 Centre Pointe Dr,Milpitas,CA,95035,2,2,1449,CONDO,RECENTLY_SOLD
"$961,500 ",961500,"1613 Centre Pointe Dr, Milpitas, CA 95035",1613 Centre Pointe Dr,Milpitas,CA,95035,3,2,1838,CONDO,RECENTLY_SOLD
$1.04M,1043185,"1725 Ironwood Ln, Milpitas, CA 95035",1725 Ironwood Ln,Milpitas,CA,95035,3,3.5,1887,CONDO,RECENTLY_SOLD
$1.03M,1030000,"622 Barcelona Loop, Milpitas, CA 95035",622 Barcelona Loop,Milpitas,CA,95035,4,4,1860,CONDO,RECENTLY_SOLD
$1.14M,1138500,"458 Desert Holly St, Milpitas, CA 95035",458 Desert Holly St,Milpitas,CA,95035,3,3.5,1832,CONDO,RECENTLY_SOLD
$1.30M,1296500,"325 Wild Rose Way, Milpitas, CA 95035",325 Wild Rose Way,Milpitas,CA,95035,3,3.5,2105,CONDO,RECENTLY_SOLD
"$625,000 ",625000,"366 Lynn Ave, Milpitas, CA 95035",366 Lynn Ave,Milpitas,CA,95035,3,2,1146,CONDO,RECENTLY_SOLD
$1.08M,1079961,"1761 Ironwood Lane, Milpitas, CA 95035",1761 Ironwood Lane,Milpitas,CA,95035,3,3,2000,CONDO,RECENTLY_SOLD
"$800,500 ",800500,"600 S Abel St UNIT 224, Milpitas, CA 95035",600 S Abel St UNIT 224,Milpitas,CA,95035,2,2,1259,CONDO,RECENTLY_SOLD
$1.07M,1075000,"408 Desert Holly St, Milpitas, CA 95035",408 Desert Holly St,Milpitas,CA,95035,4,4,1962,CONDO,RECENTLY_SOLD
"$767,821 ",767821,"1407 Nightshade Rd UNIT 30, Milpitas, CA 95035",1407 Nightshade Rd UNIT 30,Milpitas,CA,95035,2,2,1072,CONDO,RECENTLY_SOLD
$1.09M,1094930,"541 Clover Circle, Milpitas, CA 95035",541 Clover Circle,Milpitas,CA,95035,3,3,1670,CONDO,RECENTLY_SOLD
$1.18M,1183500,"428 Desert Holly St, Milpitas, CA 95035",428 Desert Holly St,Milpitas,CA,95035,3,3.5,1963,CONDO,RECENTLY_SOLD
